site_code,d,gender,age_groups,vehicle_types
MEDA-MEDA-016,2025-12-06,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-07,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-08,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-09,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-10,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-11,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-12,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-13,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-14,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-15,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-16,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-17,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-18,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-19,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-20,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-21,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-22,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-23,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-24,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-25,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-26,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-27,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-28,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-29,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-30,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2025-12-31,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-01,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-02,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-03,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-04,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-05,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-06,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-07,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-08,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-09,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-10,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-11,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-12,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-13,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-14,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-15,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-16,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-17,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-18,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-19,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-20,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-21,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-22,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-23,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-24,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-25,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-26,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-27,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-28,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-29,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-30,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
MEDA-MEDA-016,2026-01-31,"{""male"": 62, ""female"": 38}","[{""label"": ""18-24"", ""value"": 21}, {""label"": ""25-34"", ""value"": 26}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 19}, {""label"": ""55+"", ""value"": 7}]","{""motorcycle"": 62, ""car"": 36, ""bus"": 1, ""truck"": 1}"
JAKA-JABO-017,2025-11-01,"{""male"": 60, ""female"": 40}","[{""label"": ""18-24"", ""value"": 13}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 26}, {""label"": ""45-54"", ""value"": 18}, {""label"": ""55+"", ""value"": 12}]","{""motorcycle"": 54, ""car"": 37, ""bus"": 2, ""truck"": 7}"
JAKA-JABO-017,2025-11-02,"{""male"": 60, ""female"": 40}","[{""label"": ""18-24"", ""value"": 13}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 26}, {""label"": ""45-54"", ""value"": 18}, {""label"": ""55+"", ""value"": 12}]","{""motorcycle"": 54, ""car"": 37, ""bus"": 2, ""truck"": 7}"
JAKA-JABO-017,2025-11-03,"{""male"": 60, ""female"": 40}","[{""label"": ""18-24"", ""value"": 13}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 26}, {""label"": ""45-54"", ""value"": 18}, {""label"": ""55+"", ""value"": 12}]","{""motorcycle"": 54, ""car"": 37, ""bus"": 2, ""truck"": 7}"
JAKA-JABO-017,2025-11-04,"{""male"": 60, ""female"": 40}","[{""label"": ""18-24"", ""value"": 13}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 26}, {""label"": ""45-54"", ""value"": 18}, {""label"": ""55+"", ""value"": 12}]","{""motorcycle"": 54, ""car"": 37, ""bus"": 2, ""truck"": 7}"
JAKA-JABO-017,2025-11-05,"{""male"": 60, ""female"": 40}","[{""label"": ""18-24"", ""value"": 13}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 26}, {""label"": ""45-54"", ""value"": 18}, {""label"": ""55+"", ""value"": 12}]","{""motorcycle"": 54, ""car"": 37, ""bus"": 2, ""truck"": 7}"
JAKA-JABO-017,2025-11-06,"{""male"": 60, ""female"": 40}","[{""label"": ""18-24"", ""value"": 13}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 26}, {""label"": ""45-54"", ""value"": 18}, {""label"": ""55+"", ""value"": 12}]","{""motorcycle"": 54, ""car"": 37, ""bus"": 2, ""truck"": 7}"
JAKA-JABO-017,2025-11-07,"{""male"": 60, ""female"": 40}","[{""label"": ""18-24"", ""value"": 13}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 26}, {""label"": ""45-54"", ""value"": 18}, {""label"": ""55+"", ""value"": 12}]","{""motorcycle"": 54, ""car"": 37, ""bus"": 2, ""truck"": 7}"
JAKA-JABO-017,2025-11-08,"{""male"": 60, ""female"": 40}","[{""label"": ""18-24"", ""value"": 13}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 26}, {""label"": ""45-54"", ""value"": 18}, {""label"": ""55+"", ""value"": 12}]","{""motorcycle"": 54, ""car"": 37, ""bus"": 2, ""truck"": 7}"
JAKA-JABO-017,2025-11-09,"{""male"": 60, ""female"": 40}","[{""label"": ""18-24"", ""value"": 13}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 26}, {""label"": ""45-54"", ""value"": 18}, {""label"": ""55+"", ""value"": 12}]","{""motorcycle"": 54, ""car"": 37, ""bus"": 2, ""truck"": 7}"
JAKA-JABO-017,2025-11-10,"{""male"": 60, ""female"": 40}","[{""label"": ""18-24"", ""value"": 13}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 26}, {""label"": ""45-54"", ""value"": 18}, {""label"": ""55+"", ""value"": 12}]","{""motorcycle"": 54, ""car"": 37, ""bus"": 2, ""truck"": 7}"
